layers,neurons,activation,epochs,lr,batch_size,mae,mse,r2,accuracy
2,8,Tanh,10,0.0001,512,2.5640866475677377,9.682499249525526,-1.6217279434204102,57.2652225405377
2,8,Tanh,25,10.0,16,266.10829245565066,115013.84306957282,-31141.26953125,-4335.138207594177
2,8,Tanh,25,10.0,32,279.0395607463575,125921.12156879662,-34094.62890625,-4550.659345772625
2,8,Tanh,25,10.0,64,258.60453253491266,92535.2620719152,-25054.75,-4210.0755422485445
2,8,Tanh,25,10.0,128,232.37230921355263,87597.86854395077,-23717.8515625,-3772.871820225877
2,8,Tanh,25,10.0,256,208.57669037622762,67760.6137492894,-18346.525390625,-3376.278172937127
2,8,Tanh,25,10.0,512,207.58053077084517,68355.6353756812,-18507.640625,-3359.675512847419
2,8,Tanh,25,1.0,16,3.6380221939537822,17.917150997973167,-3.8514227867126465,39.36629676743696
2,8,Tanh,25,1.0,32,2.488459520024329,9.332872536716108,-1.527059555053711,58.525674666261175
2,8,Tanh,25,1.0,64,2.1076118979893677,6.778516479927474,-0.8354172706604004,64.87313503351054
2,8,Tanh,25,1.0,128,2.607646111900925,10.589368613070453,-1.8672807216644287,56.53923146831792
2,8,Tanh,25,1.0,256,2.434857815715438,9.552964761465315,-1.5866539478302002,59.41903640474271
2,8,Tanh,25,1.0,512,4.2006993879945,27.194563250654873,-6.363465309143066,29.988343533425
2,8,Tanh,25,0.1,16,1.2170683934615296,2.303719800089191,0.3762223720550537,79.71552677564118
2,8,Tanh,25,0.1,32,1.2112587719944352,2.428148503038071,0.34253084659576416,79.81235380009275
2,8,Tanh,25,0.1,64,1.2096073874063245,2.370300537031254,0.35819435119628906,79.83987687656125
2,8,Tanh,25,0.1,128,1.2441406779114519,2.3826076841676658,0.35486191511154175,79.26432203480913
2,8,Tanh,25,0.1,256,1.1971104595959892,2.332008018462058,0.3685626983642578,80.04815900673351
2,8,Tanh,25,0.1,512,1.250803168501978,2.459524457313504,0.33403515815734863,79.15328052496703
2,8,Tanh,25,0.01,16,1.3725954822614683,2.8924963464804647,0.21679949760437012,77.12340862897553
2,8,Tanh,25,0.01,32,1.3279691716704527,2.941514905313364,0.20352667570114136,77.86718047215912
2,8,Tanh,25,0.01,64,1.8057869259294466,5.850778550250183,-0.5842137336730957,69.90355123450922
2,8,Tanh,25,0.01,128,1.405471952636473,2.8761774397265527,0.22121816873550415,76.57546745605879
2,8,Tanh,25,0.01,256,1.3254544926767653,3.1055788864157217,0.1591031551361084,77.90909178872057
2,8,Tanh,25,0.01,512,1.3990315843206207,3.423302769407749,0.07307320833206177,76.68280692798966
2,8,Tanh,25,0.001,16,2.775238904617639,11.13885445741246,-2.0160648822784424,53.746018256372686
2,8,Tanh,25,0.001,32,2.7276642322540283,10.871549704794546,-1.9436867237091064,54.53892946243286
2,8,Tanh,25,0.001,64,2.966741605421823,12.294678664577546,-2.3290274143218994,50.554306576302956
2,8,Tanh,25,0.001,128,2.6462475365604634,10.373857503624123,-1.8089268207550049,55.89587439065895
2,8,Tanh,25,0.001,256,3.0330029653284,12.878396978784263,-2.4870803356170654,49.44995057786
2,8,Tanh,25,0.001,512,2.8330918366656954,11.557527267097202,-2.1294288635253906,52.7818027222384
2,8,Tanh,25,0.0001,16,2.99281657523262,12.712296081823798,-2.442105293273926,50.11972374612299
2,8,Tanh,25,0.0001,32,3.2300970732954375,14.065618676092075,-2.808544158935547,46.16504877840938
2,8,Tanh,25,0.0001,64,2.7415372352016734,10.855798954083065,-1.9394218921661377,54.30771274663877
2,8,Tanh,25,0.0001,128,3.0233568013700753,12.796750176653173,-2.464972972869873,49.61071997716541
2,8,Tanh,25,0.0001,256,2.563177637843939,9.669023691242574,-1.6180791854858398,57.28037270260102
2,8,Tanh,25,0.0001,512,3.0485259414679122,13.022562498903621,-2.526116132736206,49.191234308868125
2,8,Tanh,50,10.0,16,52.356887095927064,4498.0892972331685,-1216.946533203125,-772.6147849321178
2,8,Tanh,50,10.0,32,42.56215822837595,2356.543441481448,-637.0806884765625,-609.3693038062657
2,8,Tanh,50,10.0,64,270.4350729417012,98931.21734680595,-26786.580078125,-4407.251215695021
2,8,Tanh,50,10.0,128,70.86622055089784,7627.422672150796,-2064.275146484375,-1081.1036758482971
2,8,Tanh,50,10.0,256,51.19406702839736,3798.19441032002,-1027.4361572265625,-753.2344504732894
2,8,Tanh,50,10.0,512,80.362276099816,6644.772289234925,-1798.2032470703125,-1239.3712683302667
2,8,Tanh,50,1.0,16,1.5494062438360625,3.590821314540793,0.027714133262634277,74.17656260273229
2,8,Tanh,50,1.0,32,1.6736495500478903,4.050529776456038,-0.09676086902618408,72.10584083253516
2,8,Tanh,50,1.0,64,1.567435107896232,3.6076649707616815,0.023153483867645264,73.8760815350628
2,8,Tanh,50,1.0,128,1.6694699325741886,3.9035990213898244,-0.0569765567779541,72.17550112376352
2,8,Tanh,50,1.0,256,1.7680777049233727,3.8857728536894727,-0.05214977264404297,70.53203825127711
2,8,Tanh,50,1.0,512,1.7830021674469572,4.783908868268391,-0.2953379154205322,70.28329720921738
2,8,Tanh,50,0.1,16,1.111860322473179,1.9810979971202998,0.46357864141464233,81.46899462544702
2,8,Tanh,50,0.1,32,0.9760360732568917,1.7529484969276925,0.5253546237945557,83.73273211238515
2,8,Tanh,50,0.1,64,0.9900481995397707,1.8486305696617171,0.4994467496871948,83.49919667433716
2,8,Tanh,50,0.1,128,1.060445908395393,1.7769841955599213,0.5188463926315308,82.32590152674345
2,8,Tanh,50,0.1,256,0.9230335511214344,1.5318947424990002,0.5852092504501343,84.61610748130943
2,8,Tanh,50,0.1,512,0.9234646081078982,1.6882934986857525,0.5428611636161804,84.60892319820171
2,8,Tanh,50,0.01,16,1.2793509136911825,2.585467133175289,0.2999337315559387,78.67748477181362
2,8,Tanh,50,0.01,32,1.2767015561003494,2.513364660466872,0.3194568157196045,78.72164073166084
2,8,Tanh,50,0.01,64,1.2761142858729013,2.4655133937365012,0.33241355419158936,78.73142856878498
2,8,Tanh,50,0.01,128,1.2991309921228575,2.5681886419135984,0.3046122193336487,78.34781679795238
2,8,Tanh,50,0.01,256,1.2882726997066616,2.565294198862969,0.3053959608078003,78.52878833822231
2,8,Tanh,50,0.01,512,1.269161341989294,2.475178393902938,0.32979655265808105,78.8473109668451
2,8,Tanh,50,0.001,16,2.575773612193182,9.861144103277196,-1.6700994968414307,57.070439796780306
2,8,Tanh,50,0.001,32,3.008549435341612,12.636633412969612,-2.4216179847717285,49.85750941097314
2,8,Tanh,50,0.001,64,2.2639179533395923,7.983760514363944,-1.1617610454559326,62.268034111006784
2,8,Tanh,50,0.001,128,2.3660914687435395,8.533563088672443,-1.3106307983398438,60.56514218760767
2,8,Tanh,50,0.001,256,2.5103160749601274,9.415765216092849,-1.5495045185089111,58.16139875066455
2,8,Tanh,50,0.001,512,2.6925730836439006,10.568908233356977,-1.8617408275604248,55.123781939268326
2,8,Tanh,50,0.0001,16,3.0166249558787537,12.659226987701077,-2.4277360439300537,49.72291740202077
2,8,Tanh,50,0.0001,32,2.887395233197697,11.973854560110098,-2.2421579360961914,51.876746113371716
2,8,Tanh,50,0.0001,64,2.75534585926761,11.019099188977705,-1.9836387634277344,54.0775690122065
2,8,Tanh,50,0.0001,128,3.003846662863208,12.683360941685972,-2.4342706203460693,49.93588895227986
2,8,Tanh,50,0.0001,256,2.660934728581291,10.314518379065747,-1.7928597927093506,55.65108785697848
2,8,Tanh,50,0.0001,512,2.8286804548215922,11.453933630145388,-2.1013786792755127,52.85532575297347
2,8,Tanh,100,10.0,16,4.958245563732535,38.28032762829854,-9.365154266357422,17.362573937791083
2,8,Tanh,100,10.0,32,6.170024195461409,60.628458637874225,-15.416353225708008,-2.8337365910234835
2,8,Tanh,100,10.0,64,5.407658342492214,42.88947103511897,-10.613171577453613,9.8723609584631
2,8,Tanh,100,10.0,128,6.010028841365878,56.782342290594556,-14.3749418258667,-0.16714735609795195
2,8,Tanh,100,10.0,256,97.09382397626872,13039.74597735197,-3529.76904296875,-1518.2303996044786
2,8,Tanh,100,10.0,512,3.6375267950919223,19.567232343312906,-4.298214912414551,39.37455341513463
2,8,Tanh,100,1.0,16,1.7930168198073728,4.274934127994097,-0.1575227975845337,70.11638633654378
2,8,Tanh,100,1.0,32,1.5349724738028596,3.3033312436008098,0.10555773973464966,74.417125436619
2,8,Tanh,100,1.0,64,1.6034240232291797,3.372731817680991,0.08676624298095703,73.27626627951366
2,8,Tanh,100,1.0,128,1.433173924191342,2.969932898370938,0.1958320140838623,76.1137679301443
2,8,Tanh,100,1.0,256,1.4210530375757962,3.139618422926582,0.14988631010055542,76.31578270707007
2,8,Tanh,100,1.0,512,1.470799445260501,3.151842669682952,0.14657628536224365,75.48667591232498
2,8,Tanh,100,0.1,16,0.5779083899572386,0.7774236983193876,0.7894971370697021,90.36819350071269
2,8,Tanh,100,0.1,32,0.48579745773164373,0.5771831269141212,0.8437162637710571,91.9033757044726
2,8,Tanh,100,0.1,64,0.45907950168805767,0.5073291509871817,0.8626306056976318,92.3486749718657
2,8,Tanh,100,0.1,128,0.5987066708276176,0.7185332116391729,0.8054429292678833,90.02155548620637
2,8,Tanh,100,0.1,256,0.5967698949025878,0.6704637491134937,0.8184586763381958,90.05383508495687
2,8,Tanh,100,0.1,512,0.5986295430513702,0.8242870193829541,0.7768080234527588,90.02284094914384
2,8,Tanh,100,0.01,16,1.109626043385366,2.0389371580082702,0.44791746139526367,81.5062326102439
2,8,Tanh,100,0.01,32,1.1911195020585477,2.188012005655466,0.4075525403022766,80.14800829902421
2,8,Tanh,100,0.01,64,1.0609542165418324,1.8858334163283184,0.4893733859062195,82.3174297243028
2,8,Tanh,100,0.01,128,1.001475653961195,1.7291513894914319,0.5317981243133545,83.30873910064675
2,8,Tanh,100,0.01,256,1.1344973238594567,2.1326830339496166,0.42253392934799194,81.09171126900905
2,8,Tanh,100,0.01,512,1.0810063647251602,1.9434752042323116,0.47376567125320435,81.98322725458065
2,8,Tanh,100,0.001,16,2.183799418741859,7.7513205183309815,-1.098823070526123,63.603343020969014
2,8,Tanh,100,0.001,32,2.462602794769244,8.985239688975934,-1.4329311847686768,58.95662008717926
2,8,Tanh,100,0.001,64,2.7537623947534717,10.564210018350522,-1.8604683876037598,54.10396008744214
2,8,Tanh,100,0.001,128,2.129615455918701,7.401869051019964,-1.004202127456665,64.50640906802165
2,8,Tanh,100,0.001,256,2.205638449436525,7.662578935289701,-1.0747947692871094,63.23935917605792
2,8,Tanh,100,0.001,512,2.507987789505868,9.426618326039161,-1.552443265914917,58.20020350823554
2,8,Tanh,100,0.0001,16,2.8421000877382063,11.636362288976986,-2.150775194168091,52.63166520436322
2,8,Tanh,100,0.0001,32,2.956285620059809,12.334237035987774,-2.339738368988037,50.72857299900318
2,8,Tanh,100,0.0001,64,2.778742905574065,11.185962888149827,-2.028820276260376,53.68761824043224
2,8,Tanh,100,0.0001,128,2.5494513558157794,9.690286090020603,-1.6238365173339844,57.50914406973702
2,8,Tanh,100,0.0001,256,2.8863290429432342,11.975054926966132,-2.2424826622009277,51.894515950946094
2,8,Tanh,100,0.0001,512,2.630462601111572,10.215048169949318,-1.7659261226654053,56.15895664814046
2,8,Tanh,250,10.0,16,1.440595588503718,3.255199433294812,0.11859041452407837,75.99007352493803
2,8,Tanh,250,10.0,32,1.6091810276040512,3.474400659867907,0.05923730134963989,73.18031620659914
2,8,Tanh,250,10.0,64,4.71885597734023,33.10504971409184,-7.963846206665039,21.35240037766284
2,8,Tanh,250,10.0,128,1.5669779529526442,3.3921525192703172,0.08150768280029297,73.8837007841226
2,8,Tanh,250,10.0,256,1.57665561107879,3.449711373370046,0.06592249870300293,73.72240648202018
2,8,Tanh,250,10.0,512,1.430481606341423,3.453586400255556,0.06487327814102173,76.15863989430962
2,8,Tanh,250,1.0,16,1.426287457734417,3.0286404893418806,0.17993569374084473,76.22854237109306
2,8,Tanh,250,1.0,32,1.372642295298565,2.969826356828639,0.1958608627319336,77.12262841169058
2,8,Tanh,250,1.0,64,1.3408270090747951,2.849381268692621,0.22847378253936768,77.65288318208675
2,8,Tanh,250,1.0,128,1.3943976541501129,2.9867769111377585,0.19127118587493896,76.76003909749812
2,8,Tanh,250,1.0,256,1.5097316838888974,3.368981832088289,0.08778160810470581,74.83780526851838
2,8,Tanh,250,1.0,512,1.345889995143205,3.027138558382851,0.18034237623214722,77.56850008094658
2,8,Tanh,250,0.1,16,0.3291014809135004,0.2930644852664706,0.9206470251083374,94.51497531810833
2,8,Tanh,250,0.1,32,0.3497558052940008,0.3104729256945888,0.9159333109855652,94.17073657843332
2,8,Tanh,250,0.1,64,0.6269275319209899,0.8964639363759827,0.7572646737098694,89.55120780131683
2,8,Tanh,250,0.1,128,0.36185389320337463,0.3367166364722432,0.9088273048400879,93.96910177994376
2,8,Tanh,250,0.1,256,0.3450414446792422,0.36561485799781146,0.9010025262832642,94.24930925534596
2,8,Tanh,250,0.1,512,0.46222057466529504,0.6150846528840357,0.8334537148475647,92.29632375557841
2,8,Tanh,250,0.01,16,0.513108584263646,0.5522628127234236,0.8504639267921448,91.44819026227256
2,8,Tanh,250,0.01,32,0.4999831728901423,0.5760975000070317,0.8440102338790894,91.66694711849763
2,8,Tanh,250,0.01,64,0.7965189054361753,1.3310572815783235,0.6395899057388306,86.72468490939707
2,8,Tanh,250,0.01,128,0.5012945558514719,0.6023034386454893,0.8369144201278687,91.6450907358088
2,8,Tanh,250,0.01,256,0.5333018207099139,0.6374555882830842,0.8273963332176208,91.11163632150144
2,8,Tanh,250,0.01,512,0.7444450149387474,1.0724597080220812,0.7096103429794312,87.59258308435422
2,8,Tanh,250,0.001,16,1.2809504405121994,2.704266999248189,0.2677662968635559,78.65082599146335
2,8,Tanh,250,0.001,32,1.2936879576097988,2.540423351614661,0.3121301531791687,78.43853403983668
2,8,Tanh,250,0.001,64,1.3083919091920762,2.9139071137814305,0.21100205183029175,78.19346818013206
2,8,Tanh,250,0.001,128,1.3105632271749754,2.58214983483022,0.30083197355270386,78.15727954708375
2,8,Tanh,250,0.001,256,1.3221680941522544,2.694140643325358,0.27050817012786865,77.96386509746243
2,8,Tanh,250,0.001,512,1.3045230619169015,2.7628280367602263,0.2519097328186035,78.25794896805164
2,8,Tanh,250,0.0001,16,2.5296484599017646,9.511153610904573,-1.5753326416015625,57.83919233497059
2,8,Tanh,250,0.0001,32,2.590702110976333,9.943077545692796,-1.6922848224639893,56.821631483727785
2,8,Tanh,250,0.0001,64,2.714938829835707,10.736174381475884,-1.9070312976837158,54.75101950273822
2,8,Tanh,250,0.0001,128,2.745144668891674,10.975716273071033,-1.9718921184539795,54.24758885180543
2,8,Tanh,250,0.0001,256,2.6552174083589097,10.337869785222868,-1.799182415008545,55.7463765273515
2,8,Tanh,250,0.0001,512,3.1669298712490015,13.645298270260904,-2.6947338581085205,47.217835479183314
2,16,Sigmoid,1,10.0,16,1955.049579881889,3971574.7488349727,-1075381.375,-32484.15966469815
2,16,Sigmoid,1,10.0,32,1582.218839749095,2514971.9768058206,-680977.375,-26270.313995818247
2,16,Sigmoid,1,10.0,64,204.66165500217014,45583.560813217075,-12341.6494140625,-3311.027583369502
2,16,Sigmoid,1,10.0,128,2079.3186773926936,4371211.410502116,-1183590.875,-34555.31128987823
2,16,Sigmoid,1,10.0,256,2147.352377744995,4800209.697232918,-1299750.5,-35689.206295749915
2,16,Sigmoid,1,10.0,512,1956.6870754954382,3940149.0694751414,-1066872.25,-32511.4512582573
2,16,Sigmoid,1,1.0,16,56.5637690316419,3428.853661839663,-927.4298095703125,-842.7294838606983
2,16,Sigmoid,1,1.0,32,82.10926111821024,7205.47657558676,-1950.0250244140625,-1268.4876853035041
2,16,Sigmoid,1,1.0,64,16.363474809813443,281.6775755663439,-75.26976776123047,-172.7245801635574
2,16,Sigmoid,1,1.0,128,30.837249241822153,963.3024528235633,-259.8331604003906,-413.9541540303692
2,16,Sigmoid,1,1.0,256,18.491074654509273,351.4147335155056,-94.15248107910156,-208.18457757515455
2,16,Sigmoid,1,1.0,512,35.32526730476542,1254.8744380490346,-338.78204345703125,-488.7544550794236
2,16,Sigmoid,1,0.1,16,1.688127406381828,4.152985289640522,-0.12450277805328369,71.86454322696953
2,16,Sigmoid,1,0.1,32,1.5561107608443456,3.47532496663915,0.0589870810508728,74.06482065259424
2,16,Sigmoid,1,0.1,64,1.7747746463644871,4.785243723216271,-0.2956991195678711,70.42042256059189
2,16,Sigmoid,1,0.1,128,1.9082272867220795,5.264950264458008,-0.42558932304382324,68.19621188796535
2,16,Sigmoid,1,0.1,256,1.7734937727028597,4.9717832451783925,-0.3462085723876953,70.44177045495235
2,16,Sigmoid,1,0.1,512,1.6035208899360458,3.4867696123695935,0.055888235569000244,73.27465183439924
2,16,Sigmoid,1,0.01,16,3.3465799296155887,14.936962988670997,-3.044477939605713,44.22366783974019
2,16,Sigmoid,1,0.01,32,2.7245501170978477,10.791487069471657,-1.9220085144042969,54.59083138170253
2,16,Sigmoid,1,0.01,64,2.7734031739730574,11.148695332302285,-2.0187296867370605,53.77661376711571
2,16,Sigmoid,1,0.01,128,2.6657475927056433,10.358730112146207,-1.80483078956604,55.57087345490594
2,16,Sigmoid,1,0.01,256,2.4944797236445946,9.223078537665353,-1.497330665588379,58.42533793925675
2,16,Sigmoid,1,0.01,512,2.5189094527957003,9.362254000874657,-1.535015344619751,58.01817578673833
2,16,Sigmoid,1,0.001,16,2.819462093161353,11.504380218269562,-2.1150379180908203,53.00896511397746
2,16,Sigmoid,1,0.001,32,2.818955200871818,11.474209008990357,-2.1068685054779053,53.01741331880303
2,16,Sigmoid,1,0.001,64,2.7338880690664547,10.845447391207172,-1.9366190433502197,54.435198848892426
2,16,Sigmoid,1,0.001,128,2.7474525821688047,10.917884615674126,-1.956233263015747,54.209123630519926
2,16,Sigmoid,1,0.001,256,3.0264259102461466,12.852835096495793,-2.480158805847168,49.559568162564226
2,16,Sigmoid,1,0.001,512,2.652044121889358,10.273811188238518,-1.781836986541748,55.79926463517737
2,16,Sigmoid,1,0.0001,16,2.7945972516181623,11.295748060635683,-2.058547019958496,53.4233791396973
2,16,Sigmoid,1,0.0001,32,2.6990115253637867,10.608362928960387,-1.8724236488342285,55.016474577270216
2,16,Sigmoid,1,0.0001,64,2.781712663828904,11.221607509253793,-2.0384716987609863,53.63812226951828
2,16,Sigmoid,1,0.0001,128,3.0083056390946004,12.749189949207103,-2.4520950317382812,49.86157268175666
2,16,Sigmoid,1,0.0001,256,2.9800032503973366,12.558096987193146,-2.400352954864502,50.3332791600444
2,16,Sigmoid,1,0.0001,512,3.1166082692836756,13.40593158595403,-2.629920721054077,48.05652884527207
2,16,Sigmoid,10,10.0,16,3800.932632770944,18017226.771137282,-4878518.5,-63248.877212849075
2,16,Sigmoid,10,10.0,32,2789.266564479675,9823533.108897686,-2659914.75,-46387.77607466125
2,16,Sigmoid,10,10.0,64,2143.423372742132,5686372.991524718,-1539696.875,-35623.72287903554
2,16,Sigmoid,10,10.0,128,3133.454408325484,11649233.56651913,-3154259.0,-52124.24013875807
2,16,Sigmoid,10,10.0,256,4791.466970601544,26893819.738695346,-7282031.5,-79757.78284335906
2,16,Sigmoid,10,10.0,512,5020.568380874382,29935914.9969051,-8105739.5,-83576.1396812397
2,16,Sigmoid,10,1.0,16,23.734739939371746,656.150628421271,-176.66574096679688,-295.5789989895291
2,16,Sigmoid,10,1.0,32,51.826735688157676,2986.7799224746004,-807.7295532226562,-763.7789281359612
2,16,Sigmoid,10,1.0,64,43.40147435073312,2219.4740030699736,-599.9664306640625,-623.357905845552
2,16,Sigmoid,10,1.0,128,40.95593731566806,2047.4241408577536,-553.3804931640625,-582.5989552611343
2,16,Sigmoid,10,1.0,256,22.012632915596026,605.6074356193694,-162.9801788330078,-266.8772152599338
2,16,Sigmoid,10,1.0,512,36.914711893591196,1826.430829434425,-493.542236328125,-515.24519822652
2,16,Sigmoid,10,0.1,16,1.5617574050353211,3.226243403041976,0.12643086910247803,73.97070991607798
