layers,neurons,activation,epochs,lr,batch_size,accuracy
3,8,Tanh,1,10.0,32,0.19148936170212766
3,8,Tanh,1,10.0,64,0.1276595744680851
3,8,Tanh,1,10.0,128,0.2364066193853428
3,8,Tanh,1,10.0,256,0.07092198581560284
3,8,Tanh,1,10.0,512,0.13238770685579196
3,8,Tanh,1,1.0,16,0.2624113475177305
3,8,Tanh,1,1.0,32,0.11583924349881797
3,8,Tanh,1,1.0,64,0.08747044917257683
3,8,Tanh,1,1.0,128,0.15130023640661938
3,8,Tanh,1,1.0,256,0.19858156028368795
3,8,Tanh,1,1.0,512,0.1016548463356974
3,8,Tanh,1,0.1,16,0.25059101654846333
3,8,Tanh,1,0.1,32,0.28368794326241137
3,8,Tanh,1,0.1,64,0.24822695035460993
3,8,Tanh,1,0.1,128,0.2553191489361702
3,8,Tanh,1,0.1,256,0.25059101654846333
3,8,Tanh,1,0.1,512,0.1111111111111111
3,8,Tanh,1,0.01,16,0.18439716312056736
3,8,Tanh,1,0.01,32,0.13711583924349882
3,8,Tanh,1,0.01,64,0.13947990543735225
3,8,Tanh,1,0.01,128,0.19621749408983452
3,8,Tanh,1,0.01,256,0.13002364066193853
3,8,Tanh,1,0.01,512,0.1347517730496454
3,8,Tanh,1,0.001,16,0.13238770685579196
3,8,Tanh,1,0.001,32,0.13238770685579196
3,8,Tanh,1,0.001,64,0.07328605200945626
3,8,Tanh,1,0.001,128,0.1867612293144208
3,8,Tanh,1,0.001,256,0.13002364066193853
3,8,Tanh,1,0.001,512,0.18439716312056736
3,8,Tanh,1,0.0001,16,0.10874704491725769
3,8,Tanh,1,0.0001,32,0.16312056737588654
3,8,Tanh,1,0.0001,64,0.2907801418439716
3,8,Tanh,1,0.0001,128,0.18912529550827423
3,8,Tanh,1,0.0001,256,0.16784869976359337
3,8,Tanh,1,0.0001,512,0.13711583924349882
3,8,Tanh,10,10.0,16,0.19621749408983452
3,8,Tanh,10,10.0,32,0.17257683215130024
3,8,Tanh,10,10.0,64,0.29550827423167847
3,8,Tanh,10,10.0,128,0.23877068557919623
3,8,Tanh,10,10.0,256,0.1773049645390071
3,8,Tanh,10,10.0,512,0.2293144208037825
3,8,Tanh,10,1.0,16,0.33569739952718675
3,8,Tanh,10,1.0,32,0.2198581560283688
3,8,Tanh,10,1.0,64,0.2553191489361702
3,8,Tanh,10,1.0,128,0.19621749408983452
3,8,Tanh,10,1.0,256,0.2695035460992908
3,8,Tanh,10,1.0,512,0.3309692671394799
3,8,Tanh,10,0.1,16,0.7186761229314421
3,8,Tanh,10,0.1,32,0.6501182033096927
3,8,Tanh,10,0.1,64,0.6572104018912529
3,8,Tanh,10,0.1,128,0.6477541371158393
3,8,Tanh,10,0.1,256,0.7399527186761229
3,8,Tanh,10,0.1,512,0.6524822695035462
3,8,Tanh,10,0.01,16,0.30969267139479906
3,8,Tanh,10,0.01,32,0.29314420803782504
3,8,Tanh,10,0.01,64,0.408983451536643
3,8,Tanh,10,0.01,128,0.3262411347517731
3,8,Tanh,10,0.01,256,0.37825059101654845
3,8,Tanh,10,0.01,512,0.3971631205673759
3,8,Tanh,10,0.001,16,0.11347517730496454
3,8,Tanh,10,0.001,32,0.2033096926713948
3,8,Tanh,10,0.001,64,0.20567375886524822
3,8,Tanh,10,0.001,128,0.1182033096926714
3,8,Tanh,10,0.001,256,0.14184397163120568
3,8,Tanh,10,0.001,512,0.14420803782505912
3,8,Tanh,10,0.0001,16,0.14657210401891252
3,8,Tanh,10,0.0001,32,0.14657210401891252
3,8,Tanh,10,0.0001,64,0.14184397163120568
3,8,Tanh,10,0.0001,128,0.14893617021276595
3,8,Tanh,10,0.0001,256,0.1773049645390071
3,8,Tanh,10,0.0001,512,0.14657210401891252
3,8,Tanh,25,10.0,16,0.30969267139479906
3,8,Tanh,25,10.0,32,0.41134751773049644
3,8,Tanh,25,10.0,64,0.17257683215130024
3,8,Tanh,25,10.0,128,0.3073286052009456
3,8,Tanh,25,10.0,256,0.2222222222222222
3,8,Tanh,25,10.0,512,0.1182033096926714
3,8,Tanh,25,1.0,16,0.4066193853427896
3,8,Tanh,25,1.0,32,0.28841607565011823
3,8,Tanh,25,1.0,64,0.34515366430260047
3,8,Tanh,25,1.0,128,0.38534278959810875
3,8,Tanh,25,1.0,256,0.375886524822695
3,8,Tanh,25,1.0,512,0.42080378250591016
3,8,Tanh,25,0.1,16,0.8581560283687943
3,8,Tanh,25,0.1,32,0.8959810874704491
3,8,Tanh,25,0.1,64,0.8723404255319149
3,8,Tanh,25,0.1,128,0.8936170212765957
3,8,Tanh,25,0.1,256,0.83451536643026
3,8,Tanh,25,0.1,512,0.9101654846335697
3,8,Tanh,25,0.01,16,0.5059101654846335
3,8,Tanh,25,0.01,32,0.4515366430260047
3,8,Tanh,25,0.01,64,0.41371158392434987
3,8,Tanh,25,0.01,128,0.5153664302600472
3,8,Tanh,25,0.01,256,0.48226950354609927
3,8,Tanh,25,0.01,512,0.5200945626477541
3,8,Tanh,25,0.001,16,0.24349881796690306
3,8,Tanh,25,0.001,32,0.12293144208037825
3,8,Tanh,25,0.001,64,0.1536643026004728
3,8,Tanh,25,0.001,128,0.3120567375886525
3,8,Tanh,25,0.001,256,0.17494089834515367
3,8,Tanh,25,0.001,512,0.16548463356973994
3,8,Tanh,25,0.0001,16,0.18203309692671396
3,8,Tanh,25,0.0001,32,0.12293144208037825
3,8,Tanh,25,0.0001,64,0.13002364066193853
3,8,Tanh,25,0.0001,128,0.18203309692671396
3,8,Tanh,25,0.0001,256,0.10874704491725769
3,8,Tanh,25,0.0001,512,0.23877068557919623
3,8,Tanh,50,10.0,16,0.28368794326241137
3,8,Tanh,50,10.0,32,0.2624113475177305
3,8,Tanh,50,10.0,64,0.34515366430260047
3,8,Tanh,50,10.0,128,0.3735224586288416
3,8,Tanh,50,10.0,256,0.1938534278959811
3,8,Tanh,50,10.0,512,0.2033096926713948
3,8,Tanh,50,1.0,16,0.4728132387706856
3,8,Tanh,50,1.0,32,0.3309692671394799
3,8,Tanh,50,1.0,64,0.4302600472813239
3,8,Tanh,50,1.0,128,0.5130023640661938
3,8,Tanh,50,1.0,256,0.46099290780141844
3,8,Tanh,50,1.0,512,0.5153664302600472
3,8,Tanh,50,0.1,16,0.9527186761229315
3,8,Tanh,50,0.1,32,0.9479905437352246
3,8,Tanh,50,0.1,64,0.9314420803782506
3,8,Tanh,50,0.1,128,0.9314420803782506
3,8,Tanh,50,0.1,256,0.9645390070921985
3,8,Tanh,50,0.1,512,0.9361702127659575
3,8,Tanh,50,0.01,16,0.7872340425531915
3,8,Tanh,50,0.01,32,0.7588652482269503
3,8,Tanh,50,0.01,64,0.706855791962175
3,8,Tanh,50,0.01,128,0.7541371158392435
3,8,Tanh,50,0.01,256,0.7801418439716312
3,8,Tanh,50,0.01,512,0.8274231678486997
3,8,Tanh,50,0.001,16,0.1867612293144208
3,8,Tanh,50,0.001,32,0.2553191489361702
3,8,Tanh,50,0.001,64,0.2789598108747045
3,8,Tanh,50,0.001,128,0.2458628841607565
3,8,Tanh,50,0.001,256,0.34515366430260047
3,8,Tanh,50,0.001,512,0.21040189125295508
3,8,Tanh,50,0.0001,16,0.16784869976359337
3,8,Tanh,50,0.0001,32,0.1182033096926714
3,8,Tanh,50,0.0001,64,0.1536643026004728
3,8,Tanh,50,0.0001,128,0.21513002364066194
3,8,Tanh,50,0.0001,256,0.21513002364066194
3,8,Tanh,50,0.0001,512,0.12056737588652482
3,8,Tanh,100,10.0,16,0.2198581560283688
3,8,Tanh,100,10.0,32,0.15839243498817968
3,8,Tanh,100,10.0,64,0.22458628841607564
3,8,Tanh,100,10.0,128,0.39243498817966904
3,8,Tanh,100,10.0,256,0.14184397163120568
3,8,Tanh,100,10.0,512,0.2765957446808511
3,8,Tanh,100,1.0,16,0.6903073286052009
3,8,Tanh,100,1.0,32,0.5862884160756501
3,8,Tanh,100,1.0,64,0.607565011820331
3,8,Tanh,100,1.0,128,0.5555555555555556
3,8,Tanh,100,1.0,256,0.5791962174940898
3,8,Tanh,100,1.0,512,0.5011820330969267
3,8,Tanh,100,0.1,16,0.950354609929078
3,8,Tanh,100,0.1,32,0.9432624113475178
3,8,Tanh,100,0.1,64,0.9574468085106383
3,8,Tanh,100,0.1,128,0.9527186761229315
3,8,Tanh,100,0.1,256,0.933806146572104
3,8,Tanh,100,0.1,512,0.9290780141843972
3,8,Tanh,100,0.01,16,0.9385342789598109
3,8,Tanh,100,0.01,32,0.933806146572104
3,8,Tanh,100,0.01,64,0.9479905437352246
3,8,Tanh,100,0.01,128,0.9290780141843972
3,8,Tanh,100,0.01,256,0.933806146572104
3,8,Tanh,100,0.01,512,0.9527186761229315
3,8,Tanh,100,0.001,16,0.4302600472813239
3,8,Tanh,100,0.001,32,0.3947990543735225
3,8,Tanh,100,0.001,64,0.41134751773049644
3,8,Tanh,100,0.001,128,0.4491725768321513
3,8,Tanh,100,0.001,256,0.49645390070921985
3,8,Tanh,100,0.001,512,0.37115839243498816
3,8,Tanh,100,0.0001,16,0.1867612293144208
3,8,Tanh,100,0.0001,32,0.18912529550827423
3,8,Tanh,100,0.0001,64,0.15839243498817968
3,8,Tanh,100,0.0001,128,0.1773049645390071
3,8,Tanh,100,0.0001,256,0.2624113475177305
3,8,Tanh,100,0.0001,512,0.15130023640661938
3,8,Tanh,250,10.0,16,0.4373522458628842
3,8,Tanh,250,10.0,32,0.2718676122931442
3,8,Tanh,250,10.0,64,0.33569739952718675
3,8,Tanh,250,10.0,128,0.2907801418439716
3,8,Tanh,250,10.0,256,0.25295508274231676
3,8,Tanh,250,10.0,512,0.4562647754137116
3,8,Tanh,250,1.0,16,0.6997635933806147
3,8,Tanh,250,1.0,32,0.5366430260047281
3,8,Tanh,250,1.0,64,0.5200945626477541
3,8,Tanh,250,1.0,128,0.6288416075650118
3,8,Tanh,250,1.0,256,0.5106382978723404
3,8,Tanh,250,1.0,512,0.5130023640661938
3,8,Tanh,250,0.1,16,0.9408983451536643
3,8,Tanh,250,0.1,32,0.9408983451536643
3,8,Tanh,250,0.1,64,0.9432624113475178
3,8,Tanh,250,0.1,128,0.9527186761229315
3,8,Tanh,250,0.1,256,0.9574468085106383
3,8,Tanh,250,0.1,512,0.950354609929078
3,8,Tanh,250,0.01,16,0.9621749408983451
3,8,Tanh,250,0.01,32,0.9621749408983451
3,8,Tanh,250,0.01,64,0.9598108747044918
3,8,Tanh,250,0.01,128,0.950354609929078
3,8,Tanh,250,0.01,256,0.9574468085106383
3,8,Tanh,250,0.01,512,0.9621749408983451
3,8,Tanh,250,0.001,16,0.6264775413711584
3,8,Tanh,250,0.001,32,0.6713947990543735
3,8,Tanh,250,0.001,64,0.7021276595744681
3,8,Tanh,250,0.001,128,0.706855791962175
3,8,Tanh,250,0.001,256,0.6312056737588653
3,8,Tanh,250,0.001,512,0.640661938534279
3,8,Tanh,250,0.0001,16,0.14893617021276595
3,8,Tanh,250,0.0001,32,0.23167848699763594
3,8,Tanh,250,0.0001,64,0.12529550827423167
3,8,Tanh,250,0.0001,128,0.13711583924349882
3,8,Tanh,250,0.0001,256,0.11347517730496454
3,8,Tanh,250,0.0001,512,0.14184397163120568
3,16,Sigmoid,1,10.0,16,0.14893617021276595
3,16,Sigmoid,1,10.0,32,0.18439716312056736
3,16,Sigmoid,1,10.0,64,0.13711583924349882
3,16,Sigmoid,1,10.0,128,0.14657210401891252
3,16,Sigmoid,1,10.0,256,0.13238770685579196
3,16,Sigmoid,1,10.0,512,0.14657210401891252
3,16,Sigmoid,1,1.0,16,0.13238770685579196
3,16,Sigmoid,1,1.0,32,0.13711583924349882
3,16,Sigmoid,1,1.0,64,0.13711583924349882
3,16,Sigmoid,1,1.0,128,0.14657210401891252
3,16,Sigmoid,1,1.0,256,0.1182033096926714
3,16,Sigmoid,1,1.0,512,0.1182033096926714
3,16,Sigmoid,1,0.1,16,0.14657210401891252
3,16,Sigmoid,1,0.1,32,0.18439716312056736
3,16,Sigmoid,1,0.1,64,0.14893617021276595
3,16,Sigmoid,1,0.1,128,0.13711583924349882
3,16,Sigmoid,1,0.1,256,0.13238770685579196
3,16,Sigmoid,1,0.1,512,0.13238770685579196
3,16,Sigmoid,1,0.01,16,0.13711583924349882
3,16,Sigmoid,1,0.01,32,0.13711583924349882
3,16,Sigmoid,1,0.01,64,0.18439716312056736
3,16,Sigmoid,1,0.01,128,0.1702127659574468
3,16,Sigmoid,1,0.01,256,0.18439716312056736
3,16,Sigmoid,1,0.01,512,0.1347517730496454
3,16,Sigmoid,1,0.001,16,0.13238770685579196
3,16,Sigmoid,1,0.001,32,0.18439716312056736
3,16,Sigmoid,1,0.001,64,0.14893617021276595
3,16,Sigmoid,1,0.001,128,0.18439716312056736
3,16,Sigmoid,1,0.001,256,0.18439716312056736
3,16,Sigmoid,1,0.001,512,0.14657210401891252
3,16,Sigmoid,1,0.0001,16,0.13238770685579196
3,16,Sigmoid,1,0.0001,32,0.14657210401891252
3,16,Sigmoid,1,0.0001,64,0.14893617021276595
3,16,Sigmoid,1,0.0001,128,0.13238770685579196
3,16,Sigmoid,1,0.0001,256,0.18439716312056736
3,16,Sigmoid,1,0.0001,512,0.13238770685579196
3,16,Sigmoid,10,10.0,16,0.14893617021276595
3,16,Sigmoid,10,10.0,32,0.18439716312056736
3,16,Sigmoid,10,10.0,64,0.18439716312056736
3,16,Sigmoid,10,10.0,128,0.13711583924349882
3,16,Sigmoid,10,10.0,256,0.14657210401891252
3,16,Sigmoid,10,10.0,512,0.13238770685579196
3,16,Sigmoid,10,1.0,16,0.1182033096926714
3,16,Sigmoid,10,1.0,32,0.18439716312056736
3,16,Sigmoid,10,1.0,64,0.14893617021276595
3,16,Sigmoid,10,1.0,128,0.28841607565011823
3,16,Sigmoid,10,1.0,256,0.13238770685579196
3,16,Sigmoid,10,1.0,512,0.13238770685579196
3,16,Sigmoid,10,0.1,16,0.18439716312056736
3,16,Sigmoid,10,0.1,32,0.30969267139479906
3,16,Sigmoid,10,0.1,64,0.2458628841607565
3,16,Sigmoid,10,0.1,128,0.2033096926713948
3,16,Sigmoid,10,0.1,256,0.21040189125295508
3,16,Sigmoid,10,0.1,512,0.18439716312056736
3,16,Sigmoid,10,0.01,16,0.19621749408983452
3,16,Sigmoid,10,0.01,32,0.18439716312056736
3,16,Sigmoid,10,0.01,64,0.31678486997635935
3,16,Sigmoid,10,0.01,128,0.1536643026004728
3,16,Sigmoid,10,0.01,256,0.18439716312056736
3,16,Sigmoid,10,0.01,512,0.27423167848699764
3,16,Sigmoid,10,0.001,16,0.13238770685579196
3,16,Sigmoid,10,0.001,32,0.18439716312056736
3,16,Sigmoid,10,0.001,64,0.14657210401891252
3,16,Sigmoid,10,0.001,128,0.18439716312056736
3,16,Sigmoid,10,0.001,256,0.14657210401891252
3,16,Sigmoid,10,0.001,512,0.13238770685579196
3,16,Sigmoid,10,0.0001,16,0.14657210401891252
3,16,Sigmoid,10,0.0001,32,0.13238770685579196
3,16,Sigmoid,10,0.0001,64,0.18439716312056736
3,16,Sigmoid,10,0.0001,128,0.14893617021276595
3,16,Sigmoid,10,0.0001,256,0.18439716312056736
3,16,Sigmoid,10,0.0001,512,0.13238770685579196
3,16,Sigmoid,25,10.0,16,0.13238770685579196
3,16,Sigmoid,25,10.0,32,0.13711583924349882
3,16,Sigmoid,25,10.0,64,0.13238770685579196
3,16,Sigmoid,25,10.0,128,0.18439716312056736
3,16,Sigmoid,25,10.0,256,0.14657210401891252
3,16,Sigmoid,25,10.0,512,0.13238770685579196
3,16,Sigmoid,25,1.0,16,0.17966903073286053
3,16,Sigmoid,25,1.0,32,0.18439716312056736
3,16,Sigmoid,25,1.0,64,0.14893617021276595
3,16,Sigmoid,25,1.0,128,0.14893617021276595
3,16,Sigmoid,25,1.0,256,0.1182033096926714
3,16,Sigmoid,25,1.0,512,0.14657210401891252
3,16,Sigmoid,25,0.1,16,0.3546099290780142
3,16,Sigmoid,25,0.1,32,0.7186761229314421
3,16,Sigmoid,25,0.1,64,0.574468085106383
3,16,Sigmoid,25,0.1,128,0.6761229314420804
3,16,Sigmoid,25,0.1,256,0.7825059101654847
3,16,Sigmoid,25,0.1,512,0.3309692671394799
3,16,Sigmoid,25,0.01,16,0.30260047281323876
3,16,Sigmoid,25,0.01,32,0.44208037825059104
3,16,Sigmoid,25,0.01,64,0.458628841607565
3,16,Sigmoid,25,0.01,128,0.40425531914893614
3,16,Sigmoid,25,0.01,256,0.458628841607565
3,16,Sigmoid,25,0.01,512,0.4231678486997636
3,16,Sigmoid,25,0.001,16,0.27423167848699764
3,16,Sigmoid,25,0.001,32,0.18439716312056736
3,16,Sigmoid,25,0.001,64,0.16548463356973994
3,16,Sigmoid,25,0.001,128,0.14893617021276595
3,16,Sigmoid,25,0.001,256,0.18439716312056736
3,16,Sigmoid,25,0.001,512,0.18439716312056736
3,16,Sigmoid,25,0.0001,16,0.18439716312056736
3,16,Sigmoid,25,0.0001,32,0.18439716312056736
3,16,Sigmoid,25,0.0001,64,0.14893617021276595
3,16,Sigmoid,25,0.0001,128,0.1182033096926714
3,16,Sigmoid,25,0.0001,256,0.14893617021276595
3,16,Sigmoid,25,0.0001,512,0.1347517730496454
3,16,Sigmoid,50,10.0,16,0.13238770685579196
3,16,Sigmoid,50,10.0,32,0.13711583924349882
3,16,Sigmoid,50,10.0,64,0.14657210401891252
3,16,Sigmoid,50,10.0,128,0.13711583924349882
3,16,Sigmoid,50,10.0,256,0.18439716312056736
3,16,Sigmoid,50,10.0,512,0.13711583924349882
3,16,Sigmoid,50,1.0,16,0.18439716312056736
3,16,Sigmoid,50,1.0,32,0.14657210401891252
3,16,Sigmoid,50,1.0,64,0.13238770685579196
3,16,Sigmoid,50,1.0,128,0.13711583924349882
3,16,Sigmoid,50,1.0,256,0.18439716312056736
3,16,Sigmoid,50,1.0,512,0.13238770685579196
3,16,Sigmoid,50,0.1,16,0.9219858156028369
3,16,Sigmoid,50,0.1,32,0.9243498817966903
3,16,Sigmoid,50,0.1,64,0.8156028368794326
3,16,Sigmoid,50,0.1,128,0.8936170212765957
3,16,Sigmoid,50,0.1,256,0.91725768321513
3,16,Sigmoid,50,0.1,512,0.9290780141843972
3,16,Sigmoid,50,0.01,16,0.640661938534279
3,16,Sigmoid,50,0.01,32,0.6548463356973995
3,16,Sigmoid,50,0.01,64,0.6052009456264775
3,16,Sigmoid,50,0.01,128,0.6146572104018913
3,16,Sigmoid,50,0.01,256,0.6973995271867612
3,16,Sigmoid,50,0.01,512,0.6619385342789598
3,16,Sigmoid,50,0.001,16,0.3049645390070922
3,16,Sigmoid,50,0.001,32,0.2978723404255319
3,16,Sigmoid,50,0.001,64,0.18439716312056736
3,16,Sigmoid,50,0.001,128,0.2127659574468085
3,16,Sigmoid,50,0.001,256,0.18439716312056736
3,16,Sigmoid,50,0.001,512,0.18439716312056736
3,16,Sigmoid,50,0.0001,16,0.14893617021276595
3,16,Sigmoid,50,0.0001,32,0.13711583924349882
3,16,Sigmoid,50,0.0001,64,0.14893617021276595
3,16,Sigmoid,50,0.0001,128,0.14893617021276595
3,16,Sigmoid,50,0.0001,256,0.13711583924349882
3,16,Sigmoid,50,0.0001,512,0.13711583924349882
3,16,Sigmoid,100,10.0,16,0.18439716312056736
3,16,Sigmoid,100,10.0,32,0.18439716312056736
3,16,Sigmoid,100,10.0,64,0.18439716312056736
3,16,Sigmoid,100,10.0,128,0.14657210401891252
3,16,Sigmoid,100,10.0,256,0.2127659574468085
3,16,Sigmoid,100,10.0,512,0.18439716312056736
3,16,Sigmoid,100,1.0,16,0.13238770685579196
3,16,Sigmoid,100,1.0,32,0.13238770685579196
3,16,Sigmoid,100,1.0,64,0.1182033096926714
3,16,Sigmoid,100,1.0,128,0.18439716312056736
3,16,Sigmoid,100,1.0,256,0.18439716312056736
3,16,Sigmoid,100,1.0,512,0.14657210401891252
3,16,Sigmoid,100,0.1,16,0.9314420803782506
3,16,Sigmoid,100,0.1,32,0.9550827423167849
3,16,Sigmoid,100,0.1,64,0.9456264775413712
3,16,Sigmoid,100,0.1,128,0.9574468085106383
3,16,Sigmoid,100,0.1,256,0.9408983451536643
3,16,Sigmoid,100,0.1,512,0.9314420803782506
3,16,Sigmoid,100,0.01,16,0.9243498817966903
3,16,Sigmoid,100,0.01,32,0.9432624113475178
3,16,Sigmoid,100,0.01,64,0.9598108747044918
3,16,Sigmoid,100,0.01,128,0.933806146572104
3,16,Sigmoid,100,0.01,256,0.950354609929078
3,16,Sigmoid,100,0.01,512,0.9550827423167849
3,16,Sigmoid,100,0.001,16,0.2860520094562648
3,16,Sigmoid,100,0.001,32,0.40189125295508277
3,16,Sigmoid,100,0.001,64,0.31678486997635935
3,16,Sigmoid,100,0.001,128,0.44208037825059104
3,16,Sigmoid,100,0.001,256,0.3309692671394799
3,16,Sigmoid,100,0.001,512,0.31678486997635935
3,16,Sigmoid,100,0.0001,16,0.18439716312056736
3,16,Sigmoid,100,0.0001,32,0.14657210401891252
3,16,Sigmoid,100,0.0001,64,0.18439716312056736
3,16,Sigmoid,100,0.0001,128,0.21749408983451538
3,16,Sigmoid,100,0.0001,256,0.13238770685579196
3,16,Sigmoid,100,0.0001,512,0.13238770685579196
3,16,Sigmoid,250,10.0,16,0.14893617021276595
3,16,Sigmoid,250,10.0,32,0.13238770685579196
3,16,Sigmoid,250,10.0,64,0.13238770685579196
3,16,Sigmoid,250,10.0,128,0.1182033096926714
3,16,Sigmoid,250,10.0,256,0.13238770685579196
3,16,Sigmoid,250,10.0,512,0.13238770685579196
3,16,Sigmoid,250,1.0,16,0.1182033096926714
3,16,Sigmoid,250,1.0,32,0.18439716312056736
3,16,Sigmoid,250,1.0,64,0.1182033096926714
3,16,Sigmoid,250,1.0,128,0.18439716312056736
3,16,Sigmoid,250,1.0,256,0.13238770685579196
3,16,Sigmoid,250,1.0,512,0.18439716312056736
3,16,Sigmoid,250,0.1,16,0.9361702127659575
3,16,Sigmoid,250,0.1,32,0.9267139479905437
3,16,Sigmoid,250,0.1,64,0.9527186761229315
3,16,Sigmoid,250,0.1,128,0.9314420803782506
3,16,Sigmoid,250,0.1,256,0.9267139479905437
3,16,Sigmoid,250,0.1,512,0.950354609929078
3,16,Sigmoid,250,0.01,16,0.9598108747044918
3,16,Sigmoid,250,0.01,32,0.9527186761229315
3,16,Sigmoid,250,0.01,64,0.9479905437352246
3,16,Sigmoid,250,0.01,128,0.950354609929078
3,16,Sigmoid,250,0.01,256,0.9456264775413712
3,16,Sigmoid,250,0.01,512,0.9432624113475178
3,16,Sigmoid,250,0.001,16,0.5697399527186762
3,16,Sigmoid,250,0.001,32,0.5815602836879432
3,16,Sigmoid,250,0.001,64,0.5910165484633569
3,16,Sigmoid,250,0.001,128,0.6312056737588653
3,16,Sigmoid,250,0.001,256,0.6288416075650118
3,16,Sigmoid,250,0.001,512,0.5721040189125296
3,16,Sigmoid,250,0.0001,16,0.18439716312056736
3,16,Sigmoid,250,0.0001,32,0.18439716312056736
3,16,Sigmoid,250,0.0001,64,0.18439716312056736
3,16,Sigmoid,250,0.0001,128,0.18439716312056736
3,16,Sigmoid,250,0.0001,256,0.3309692671394799
3,16,Sigmoid,250,0.0001,512,0.17494089834515367
3,16,Softmax,1,10.0,16,0.13238770685579196
3,16,Softmax,1,10.0,32,0.13238770685579196
3,16,Softmax,1,10.0,64,0.1182033096926714
3,16,Softmax,1,10.0,128,0.14657210401891252
3,16,Softmax,1,10.0,256,0.14893617021276595
3,16,Softmax,1,10.0,512,0.14893617021276595
3,16,Softmax,1,1.0,16,0.13238770685579196
3,16,Softmax,1,1.0,32,0.18439716312056736
3,16,Softmax,1,1.0,64,0.13711583924349882
3,16,Softmax,1,1.0,128,0.14657210401891252
3,16,Softmax,1,1.0,256,0.18439716312056736
3,16,Softmax,1,1.0,512,0.14657210401891252
3,16,Softmax,1,0.1,16,0.18439716312056736
3,16,Softmax,1,0.1,32,0.13711583924349882
3,16,Softmax,1,0.1,64,0.1182033096926714
3,16,Softmax,1,0.1,128,0.14893617021276595
3,16,Softmax,1,0.1,256,0.1182033096926714
3,16,Softmax,1,0.1,512,0.13711583924349882
3,16,Softmax,1,0.01,16,0.14657210401891252
3,16,Softmax,1,0.01,32,0.13238770685579196
3,16,Softmax,1,0.01,64,0.13711583924349882
3,16,Softmax,1,0.01,128,0.1182033096926714
3,16,Softmax,1,0.01,256,0.14657210401891252
3,16,Softmax,1,0.01,512,0.14657210401891252
3,16,Softmax,1,0.001,16,0.13238770685579196
3,16,Softmax,1,0.001,32,0.1182033096926714
3,16,Softmax,1,0.001,64,0.13711583924349882
3,16,Softmax,1,0.001,128,0.14657210401891252
3,16,Softmax,1,0.001,256,0.13238770685579196
3,16,Softmax,1,0.001,512,0.13238770685579196
3,16,Softmax,1,0.0001,16,0.1182033096926714
3,16,Softmax,1,0.0001,32,0.1182033096926714
3,16,Softmax,1,0.0001,64,0.13711583924349882
3,16,Softmax,1,0.0001,128,0.14893617021276595
3,16,Softmax,1,0.0001,256,0.14657210401891252
3,16,Softmax,1,0.0001,512,0.18439716312056736
3,16,Softmax,10,10.0,16,0.13947990543735225
3,16,Softmax,10,10.0,32,0.16548463356973994
3,16,Softmax,10,10.0,64,0.15839243498817968
3,16,Softmax,10,10.0,128,0.18912529550827423
3,16,Softmax,10,10.0,256,0.14657210401891252
3,16,Softmax,10,10.0,512,0.14893617021276595
3,16,Softmax,10,1.0,16,0.18439716312056736
3,16,Softmax,10,1.0,32,0.1182033096926714
3,16,Softmax,10,1.0,64,0.09692671394799054
3,16,Softmax,10,1.0,128,0.14657210401891252
3,16,Softmax,10,1.0,256,0.23877068557919623
3,16,Softmax,10,1.0,512,0.14420803782505912
3,16,Softmax,10,0.1,16,0.29314420803782504
3,16,Softmax,10,0.1,32,0.2718676122931442
3,16,Softmax,10,0.1,64,0.4302600472813239
3,16,Softmax,10,0.1,128,0.45390070921985815
3,16,Softmax,10,0.1,256,0.4799054373522459
3,16,Softmax,10,0.1,512,0.2907801418439716
3,16,Softmax,10,0.01,16,0.18439716312056736
3,16,Softmax,10,0.01,32,0.18439716312056736
3,16,Softmax,10,0.01,64,0.18439716312056736
3,16,Softmax,10,0.01,128,0.14893617021276595
3,16,Softmax,10,0.01,256,0.14893617021276595
3,16,Softmax,10,0.01,512,0.18439716312056736
3,16,Softmax,10,0.001,16,0.14657210401891252
3,16,Softmax,10,0.001,32,0.14893617021276595
3,16,Softmax,10,0.001,64,0.14893617021276595
3,16,Softmax,10,0.001,128,0.1182033096926714
3,16,Softmax,10,0.001,256,0.13238770685579196
3,16,Softmax,10,0.001,512,0.13238770685579196
3,16,Softmax,10,0.0001,16,0.14893617021276595
3,16,Softmax,10,0.0001,32,0.13238770685579196
3,16,Softmax,10,0.0001,64,0.14893617021276595
3,16,Softmax,10,0.0001,128,0.14893617021276595
3,16,Softmax,10,0.0001,256,0.18439716312056736
3,16,Softmax,10,0.0001,512,0.13711583924349882
3,16,Softmax,25,10.0,16,0.18439716312056736
3,16,Softmax,25,10.0,32,0.23404255319148937
3,16,Softmax,25,10.0,64,0.15602836879432624
3,16,Softmax,25,10.0,128,0.3049645390070922
3,16,Softmax,25,10.0,256,0.13238770685579196
3,16,Softmax,25,10.0,512,0.1702127659574468
3,16,Softmax,25,1.0,16,0.2860520094562648
3,16,Softmax,25,1.0,32,0.21040189125295508
3,16,Softmax,25,1.0,64,0.13947990543735225
3,16,Softmax,25,1.0,128,0.13238770685579196
3,16,Softmax,25,1.0,256,0.2765957446808511
3,16,Softmax,25,1.0,512,0.13711583924349882
3,16,Softmax,25,0.1,16,0.6217494089834515
3,16,Softmax,25,0.1,32,0.7281323877068558
3,16,Softmax,25,0.1,64,0.6903073286052009
